date,user_id,app,sessions,minutes_used,feature_actions,errors,seat_cost_usd
2026-01-21,47,Google Workspace,2,30,14,0,12
2026-01-21,50,Notion,6,63,54,0,10
2026-01-21,50,Google Workspace,6,68,24,0,12
2026-01-21,59,HubSpot,6,34,34,0,120
2026-01-21,62,Zendesk,3,24,22,0,90
2026-01-21,63,Jira,4,25,19,0,8
2026-01-21,65,Zendesk,4,38,11,0,90
2026-01-21,66,Jira,3,27,14,0,8
2026-01-21,67,HubSpot,3,15,6,0,120
2026-01-21,73,Slack,5,47,34,0,12
2026-01-21,73,Jira,4,72,64,0,8
2026-01-21,75,Notion,8,54,6,0,10
2026-01-21,78,HubSpot,6,49,32,0,120
2026-01-21,80,Slack,2,39,11,0,12
2026-01-21,81,Slack,3,26,5,0,12
2026-01-21,81,Jira,3,31,14,0,8
2026-01-21,83,Slack,1,18,16,0,12
2026-01-21,83,HubSpot,1,38,5,0,120
2026-01-21,85,Notion,5,23,8,0,10
2026-01-21,85,Salesforce,3,41,5,0,150
2026-01-21,85,HubSpot,2,29,5,0,120
2026-01-21,87,Salesforce,1,3,10,0,150
2026-01-21,87,Zendesk,4,28,1,0,90
2026-01-21,89,Google Workspace,1,3,3,0,12
2026-01-21,89,Slack,1,9,19,0,12
2026-01-21,93,Google Workspace,3,43,33,0,12
2026-01-21,93,HubSpot,3,41,27,0,120
2026-01-21,94,Notion,2,31,1,0,10
2026-01-21,94,Zendesk,3,21,19,0,90
2026-01-21,100,Salesforce,1,18,10,0,150
2026-01-21,105,Notion,4,24,6,0,10
2026-01-21,112,Salesforce,2,18,18,0,150
2026-01-21,112,Slack,6,22,4,2,12
2026-01-21,119,Slack,2,15,21,0,12
2026-01-21,120,Notion,5,38,22,0,10
2026-01-21,121,Jira,1,41,22,0,8
2026-01-21,122,Slack,3,3,9,0,12
2026-01-21,124,Google Workspace,6,8,11,0,12
2026-01-21,124,Salesforce,1,52,28,0,150
2026-01-21,125,Salesforce,5,7,2,0,150
2026-01-21,126,Notion,4,33,23,0,10
2026-01-21,126,Google Workspace,4,18,14,0,12
2026-01-21,126,HubSpot,3,39,4,0,120
2026-01-21,128,Salesforce,3,12,12,0,150
2026-01-21,129,Salesforce,1,38,6,0,150
2026-01-21,129,Slack,1,20,10,0,12
2026-01-21,135,Google Workspace,5,41,44,0,12
2026-01-21,135,Salesforce,5,64,39,0,150
2026-01-21,135,Zendesk,3,90,44,0,90
2026-01-21,142,Slack,10,44,42,0,12
2026-01-21,145,Google Workspace,4,23,15,0,12
2026-01-21,147,Google Workspace,4,32,21,0,12
2026-01-21,149,Notion,1,29,20,0,10
2026-01-21,151,Google Workspace,6,82,21,0,12
2026-01-21,154,Google Workspace,4,15,13,0,12
2026-01-21,154,Zendesk,2,3,9,0,90
2026-01-21,160,Jira,4,14,23,0,8
2026-01-21,162,Slack,1,25,1,2,12
2026-01-21,164,Slack,8,54,30,0,12
2026-01-21,165,Jira,1,37,23,0,8
2026-01-21,166,Salesforce,3,18,7,0,150
2026-01-21,170,Zendesk,2,41,7,0,90
2026-01-21,171,Slack,3,23,5,0,12
2026-01-21,174,Jira,2,23,20,0,8
2026-01-21,175,Salesforce,4,46,18,1,150
2026-01-22,3,Jira,3,14,23,0,8
2026-01-22,4,HubSpot,3,62,8,0,120
2026-01-22,7,Google Workspace,3,15,16,0,12
2026-01-22,10,Slack,3,3,22,0,12
2026-01-22,12,Slack,7,23,11,0,12
2026-01-22,14,Slack,2,56,39,0,12
2026-01-22,14,HubSpot,3,83,35,0,120
2026-01-22,16,Notion,4,10,2,0,10
2026-01-22,16,Zendesk,4,21,12,0,90
2026-01-22,19,Slack,3,38,4,0,12
2026-01-22,19,Zendesk,3,32,2,0,90
2026-01-22,27,Notion,2,30,4,0,10
2026-01-22,27,Salesforce,1,26,1,0,150
2026-01-22,27,Zendesk,4,50,1,0,90
2026-01-22,29,Notion,5,22,8,0,10
2026-01-22,29,Google Workspace,3,22,10,1,12
2026-01-22,33,Salesforce,4,24,36,0,150
2026-01-22,34,Google Workspace,4,37,1,0,12
2026-01-22,38,Google Workspace,2,16,8,2,12
2026-01-22,39,HubSpot,1,28,10,0,120
2026-01-22,40,Notion,3,33,3,0,10
2026-01-22,40,Jira,1,35,31,0,8
2026-01-22,47,Slack,4,3,1,0,12
2026-01-22,50,Salesforce,5,65,45,0,150
2026-01-22,50,Slack,3,48,42,0,12
2026-01-22,51,Slack,4,28,13,0,12
2026-01-22,51,Zendesk,1,12,14,0,90
2026-01-22,52,Slack,1,41,7,0,12
2026-01-22,56,Google Workspace,1,45,26,0,12
2026-01-22,56,HubSpot,5,20,5,0,120
2026-01-22,59,Salesforce,6,46,26,0,150
2026-01-22,59,HubSpot,8,85,55,0,120
2026-01-22,61,Slack,1,32,13,0,12
2026-01-22,63,HubSpot,4,13,4,0,120
2026-01-22,68,Google Workspace,4,3,19,0,12
2026-01-22,69,Slack,1,23,15,0,12
2026-01-22,71,Notion,7,68,12,0,10
2026-01-22,71,HubSpot,7,60,52,1,120
2026-01-22,72,Salesforce,5,32,15,0,150
2026-01-22,73,Salesforce,7,74,28,0,150
2026-01-22,73,HubSpot,5,64,5,0,120
2026-01-22,74,Notion,1,26,24,0,10
2026-01-22,74,Google Workspace,1,14,5,0,12
2026-01-22,75,Jira,2,44,20,0,8
2026-01-22,76,Slack,7,83,43,0,12
2026-01-22,78,Slack,5,65,17,0,12
2026-01-22,78,Zendesk,4,52,5,0,90
2026-01-22,78,Jira,5,19,24,0,8
2026-01-22,79,Salesforce,1,33,22,0,150
2026-01-22,80,Jira,3,39,9,0,8
2026-01-22,84,Salesforce,4,16,9,0,150
2026-01-22,84,Jira,3,5,2,0,8
2026-01-22,89,Salesforce,1,33,14,0,150
2026-01-22,93,Google Workspace,4,78,5,0,12
2026-01-22,94,Salesforce,1,28,4,0,150
2026-01-22,94,Jira,4,13,19,0,8
2026-01-22,103,Slack,5,17,11,0,12
2026-01-22,103,Jira,2,27,18,0,8
2026-01-22,105,Slack,1,40,6,0,12
2026-01-22,108,Google Workspace,3,32,9,0,12
2026-01-22,109,Notion,1,28,1,0,10
2026-01-22,110,HubSpot,1,27,11,0,120
2026-01-22,111,Google Workspace,2,16,13,0,12
2026-01-22,112,Jira,2,12,1,0,8
2026-01-22,112,Slack,3,9,3,0,12
2026-01-22,112,HubSpot,4,32,15,0,120
2026-01-22,120,Slack,3,40,14,0,12
2026-01-22,121,Google Workspace,1,31,17,0,12
2026-01-22,123,HubSpot,1,29,1,0,120
2026-01-22,124,Salesforce,1,3,15,0,150
2026-01-22,128,Google Workspace,3,27,6,0,12
2026-01-22,128,Zendesk,2,21,8,1,90
2026-01-22,128,HubSpot,1,30,11,0,120
2026-01-22,130,Slack,1,50,12,0,12
2026-01-22,133,Notion,3,26,21,0,10
2026-01-22,133,Slack,2,22,7,0,12
2026-01-22,133,Jira,1,26,10,0,8
2026-01-22,134,Jira,4,18,10,0,8
2026-01-22,135,Slack,9,50,23,0,12
2026-01-22,137,Google Workspace,3,86,33,0,12
2026-01-22,137,Slack,6,23,5,0,12
2026-01-22,137,HubSpot,4,60,35,0,120
2026-01-22,141,Slack,4,29,2,1,12
2026-01-22,145,Zendesk,3,28,2,0,90
2026-01-22,149,Slack,2,43,9,0,12
2026-01-22,150,Notion,3,38,12,0,10
2026-01-22,152,HubSpot,3,18,25,0,120
2026-01-22,153,Slack,7,77,21,0,12
2026-01-22,155,Slack,2,32,12,0,12
2026-01-22,157,Zendesk,4,18,11,0,90
2026-01-22,159,Notion,4,34,1,0,10
2026-01-22,160,Notion,3,21,1,0,10
2026-01-22,160,Slack,1,24,13,0,12
2026-01-22,160,Google Workspace,1,17,14,0,12
2026-01-22,164,HubSpot,5,62,34,0,120
2026-01-22,165,Notion,3,15,19,0,10
2026-01-22,166,Zendesk,1,13,3,0,90
2026-01-22,170,HubSpot,1,31,16,0,120
2026-01-22,171,HubSpot,3,25,16,0,120
2026-01-22,172,Google Workspace,1,16,34,0,12
2026-01-22,172,Jira,1,43,13,0,8
2026-01-22,173,Zendesk,2,22,2,0,90
2026-01-22,175,HubSpot,3,34,21,2,120
2026-01-22,177,Slack,1,6,2,0,12
2026-01-22,177,Zendesk,2,27,3,0,90
2026-01-22,177,Jira,6,46,24,0,8
2026-01-23,7,Slack,2,3,16,0,12
2026-01-23,12,Salesforce,7,87,34,0,150
2026-01-23,14,Google Workspace,6,78,45,0,12
2026-01-23,14,Slack,5,48,52,0,12
2026-01-23,26,HubSpot,9,35,53,0,120
2026-01-23,30,Google Workspace,2,19,8,0,12
2026-01-23,32,HubSpot,6,39,7,0,120
2026-01-23,33,Salesforce,3,22,55,0,150
2026-01-23,36,Google Workspace,1,38,13,0,12
2026-01-23,37,HubSpot,3,28,19,0,120
2026-01-23,41,Notion,2,27,6,0,10
2026-01-23,46,Slack,9,53,16,0,12
2026-01-23,48,Salesforce,3,32,2,0,150
2026-01-23,50,Notion,10,54,33,0,10
2026-01-23,50,Zendesk,5,46,5,0,90
2026-01-23,52,Slack,4,31,12,0,12
2026-01-23,54,Slack,2,28,14,0,12
2026-01-23,55,Slack,4,27,9,0,12
2026-01-23,60,Slack,3,25,1,0,12
2026-01-23,66,HubSpot,1,20,15,0,120
2026-01-23,71,Jira,2,55,75,0,8
2026-01-23,73,Google Workspace,5,68,26,0,12
2026-01-23,73,Salesforce,8,30,19,0,150
2026-01-23,73,HubSpot,8,65,20,0,120
2026-01-23,74,Notion,3,41,17,0,10
2026-01-23,74,HubSpot,3,12,13,0,120
2026-01-23,75,Google Workspace,2,71,47,0,12
2026-01-23,76,Slack,8,63,27,0,12
2026-01-23,78,HubSpot,4,41,45,0,120
2026-01-23,84,Notion,2,36,3,0,10
2026-01-23,84,Salesforce,4,37,5,0,150
2026-01-23,85,Salesforce,3,3,16,0,150
2026-01-23,91,Google Workspace,3,36,14,0,12
2026-01-23,93,Notion,5,44,38,0,10
2026-01-23,103,HubSpot,3,23,8,0,120
2026-01-23,109,Google Workspace,3,24,2,0,12
2026-01-23,112,Google Workspace,3,37,8,0,12
2026-01-23,112,Slack,5,26,1,0,12
2026-01-23,113,Zendesk,4,42,17,0,90
2026-01-23,114,Salesforce,3,11,13,0,150
2026-01-23,115,Notion,4,41,10,0,10
2026-01-23,115,Salesforce,2,39,10,0,150
2026-01-23,119,Salesforce,3,19,4,0,150
2026-01-23,119,Jira,1,37,9,0,8
2026-01-23,121,Google Workspace,3,27,1,0,12
2026-01-23,121,Slack,5,22,1,0,12
2026-01-23,121,Notion,1,5,17,0,10
2026-01-23,122,Notion,2,11,27,0,10
2026-01-23,123,HubSpot,3,6,14,0,120
2026-01-23,124,Google Workspace,3,28,6,1,12
2026-01-23,124,Notion,4,27,6,0,10
2026-01-23,126,Slack,4,4,27,0,12
2026-01-23,131,HubSpot,3,44,3,0,120
2026-01-23,132,Jira,4,22,1,0,8
2026-01-23,134,Google Workspace,4,28,24,0,12
2026-01-23,135,Google Workspace,5,42,28,0,12
2026-01-23,135,Jira,5,25,34,0,8
2026-01-23,142,HubSpot,7,54,27,0,120
2026-01-23,142,Jira,5,51,51,0,8
2026-01-23,144,Zendesk,1,13,7,0,90
2026-01-23,149,HubSpot,3,51,25,0,120
2026-01-23,151,Notion,8,46,53,0,10
2026-01-23,152,Zendesk,2,28,15,0,90
2026-01-23,153,Google Workspace,9,58,22,0,12
2026-01-23,161,Salesforce,4,21,19,0,150
2026-01-23,162,Google Workspace,1,11,20,0,12
2026-01-23,162,Slack,3,12,12,0,12
2026-01-23,162,Jira,4,11,14,0,8
2026-01-23,166,Notion,4,47,13,0,10
2026-01-23,174,Google Workspace,1,37,7,0,12
2026-01-23,175,Zendesk,1,23,15,0,90
2026-01-23,178,Notion,2,23,1,0,10
2026-01-24,2,Slack,1,15,10,0,12
2026-01-24,2,Jira,1,21,8,0,8
2026-01-24,4,Slack,5,26,32,0,12
2026-01-24,9,Jira,1,29,17,0,8
2026-01-24,10,HubSpot,1,31,10,0,120
2026-01-24,12,Google Workspace,6,58,53,3,12
2026-01-24,12,Jira,5,70,26,0,8
2026-01-24,13,Slack,1,52,3,0,12
2026-01-24,15,Slack,3,26,8,0,12
2026-01-24,18,Notion,4,20,13,0,10
2026-01-24,25,Salesforce,3,29,5,0,150
2026-01-24,25,HubSpot,1,26,6,0,120
2026-01-24,27,Slack,5,24,10,0,12
2026-01-24,27,Zendesk,4,29,27,0,90
2026-01-24,30,Notion,1,17,12,0,10
2026-01-24,35,Slack,5,17,17,0,12
2026-01-24,36,Slack,5,3,23,0,12
2026-01-24,40,Google Workspace,1,3,20,0,12
2026-01-24,46,HubSpot,7,79,18,0,120
2026-01-24,49,HubSpot,3,25,5,3,120
2026-01-24,50,Salesforce,6,19,34,0,150
2026-01-24,50,Zendesk,5,69,38,0,90
2026-01-24,56,Zendesk,2,26,3,0,90
2026-01-24,59,HubSpot,7,20,63,0,120
2026-01-24,60,Salesforce,4,15,20,0,150
2026-01-24,61,Google Workspace,1,55,14,0,12
2026-01-24,64,Notion,1,17,15,0,10
2026-01-24,64,Salesforce,4,28,15,0,150
2026-01-24,71,Zendesk,8,63,14,0,90
2026-01-24,73,HubSpot,3,62,34,0,120
2026-01-24,75,Notion,6,58,44,0,10
2026-01-24,78,Salesforce,4,24,24,0,150
2026-01-24,78,HubSpot,3,61,38,0,120
2026-01-24,81,Notion,5,18,23,0,10
2026-01-24,81,Salesforce,3,43,13,0,150
2026-01-24,81,Slack,3,47,23,0,12
2026-01-24,82,HubSpot,2,33,18,0,120
2026-01-24,86,HubSpot,4,3,15,0,120
2026-01-24,88,Zendesk,3,21,6,0,90
2026-01-24,88,Jira,2,22,7,0,8
2026-01-24,93,Google Workspace,10,59,59,0,12
2026-01-24,93,Slack,7,56,55,0,12
2026-01-24,93,Salesforce,5,55,32,0,150
2026-01-24,95,Zendesk,4,16,1,0,90
2026-01-24,96,Notion,2,50,1,0,10
2026-01-24,103,Notion,3,34,14,0,10
2026-01-24,111,Zendesk,3,21,12,0,90
2026-01-24,112,Slack,1,7,23,0,12
2026-01-24,113,Zendesk,2,18,16,1,90
2026-01-24,116,Salesforce,1,8,16,0,150
2026-01-24,119,Slack,3,26,14,0,12
2026-01-24,122,Google Workspace,5,33,14,0,12
2026-01-24,122,HubSpot,3,9,17,0,120
2026-01-24,123,Google Workspace,1,24,22,0,12
2026-01-24,123,Slack,5,18,15,0,12
2026-01-24,125,Slack,3,3,1,0,12
2026-01-24,125,Zendesk,1,39,1,0,90
2026-01-24,129,Zendesk,3,42,22,0,90
2026-01-24,130,Slack,1,36,16,0,12
2026-01-24,131,Salesforce,2,26,9,0,150
2026-01-24,133,Jira,3,42,20,0,8
2026-01-24,134,Zendesk,3,10,22,0,90
2026-01-24,142,Slack,4,54,12,0,12
2026-01-24,144,HubSpot,7,36,8,0,120
2026-01-24,147,Slack,3,38,8,0,12
2026-01-24,150,Notion,2,24,12,0,10
2026-01-24,150,Slack,2,9,8,0,12
2026-01-24,150,HubSpot,1,8,13,0,120
2026-01-24,151,HubSpot,8,52,45,0,120
2026-01-24,153,Slack,7,49,27,1,12
2026-01-24,155,Slack,2,51,17,0,12
2026-01-24,156,Google Workspace,1,25,23,0,12
2026-01-24,158,Slack,5,33,13,0,12
2026-01-24,158,HubSpot,1,4,4,0,120
2026-01-24,163,Salesforce,5,27,12,0,150
2026-01-24,173,Slack,3,15,19,0,12
2026-01-24,173,HubSpot,1,35,15,0,120
2026-01-24,176,Slack,1,24,4,0,12
2026-01-24,179,Notion,5,40,5,0,10
2026-01-24,179,Jira,4,53,26,0,8
2026-01-25,1,Notion,3,18,2,0,10
2026-01-25,1,Zendesk,3,37,23,0,90
2026-01-25,3,Slack,3,29,9,0,12
2026-01-25,4,Slack,8,83,22,0,12
2026-01-25,6,Google Workspace,4,39,9,0,12
2026-01-25,6,Notion,6,22,2,0,10
2026-01-25,7,Salesforce,1,27,8,0,150
2026-01-25,9,Slack,3,31,35,0,12
2026-01-25,11,Salesforce,2,16,10,0,150
2026-01-25,12,Slack,9,72,45,0,12
2026-01-25,12,Jira,3,32,52,0,8
2026-01-25,23,Notion,4,21,12,0,10
2026-01-25,23,Zendesk,4,32,5,0,90
2026-01-25,27,HubSpot,4,30,5,0,120
2026-01-25,33,Slack,7,40,27,0,12
2026-01-25,37,Salesforce,3,24,3,0,150
2026-01-25,37,HubSpot,4,23,19,0,120
2026-01-25,38,Notion,5,7,14,0,10
2026-01-25,38,Slack,1,18,23,0,12
2026-01-25,38,Zendesk,2,21,12,0,90
2026-01-25,40,Google Workspace,1,45,25,0,12
2026-01-25,42,Slack,2,23,17,0,12
2026-01-25,45,Slack,2,27,6,0,12
2026-01-25,45,Zendesk,1,10,20,0,90
2026-01-25,46,Google Workspace,6,79,37,0,12
2026-01-25,49,Slack,1,19,9,0,12
2026-01-25,50,Google Workspace,7,43,8,0,12
2026-01-25,50,Salesforce,6,52,47,0,150
2026-01-25,50,Jira,5,51,31,1,8
2026-01-25,52,HubSpot,2,41,15,1,120
2026-01-25,60,Google Workspace,2,20,15,0,12
2026-01-25,60,HubSpot,4,42,7,0,120
2026-01-25,60,Notion,2,37,1,0,10
2026-01-25,66,Salesforce,1,9,1,0,150
2026-01-25,69,Google Workspace,3,16,1,0,12
2026-01-25,71,Slack,1,52,28,3,12
2026-01-25,72,Notion,3,26,8,0,10
2026-01-25,73,Salesforce,4,55,52,0,150
2026-01-25,73,HubSpot,7,69,33,0,120
2026-01-25,76,Zendesk,4,21,13,0,90
2026-01-25,82,Zendesk,3,28,23,0,90
2026-01-25,88,Notion,2,7,5,0,10
2026-01-25,88,Slack,1,36,9,0,12
2026-01-25,88,Zendesk,3,9,17,0,90
2026-01-25,90,Notion,2,26,9,0,10
2026-01-25,90,HubSpot,1,23,8,0,120
2026-01-25,91,Notion,1,43,1,0,10
2026-01-25,93,Notion,6,74,30,0,10
2026-01-25,95,Salesforce,3,22,1,0,150
2026-01-25,95,Slack,2,39,17,0,12
2026-01-25,99,Google Workspace,1,18,19,3,12
2026-01-25,100,Notion,2,38,8,0,10
2026-01-25,100,HubSpot,3,31,12,0,120
2026-01-25,103,Jira,4,36,17,0,8
2026-01-25,114,HubSpot,3,20,12,0,120
2026-01-25,116,Google Workspace,5,20,21,0,12
2026-01-25,116,Salesforce,2,14,9,0,150
2026-01-25,123,Google Workspace,2,31,23,0,12
2026-01-25,125,Salesforce,2,28,14,0,150
2026-01-25,135,Notion,4,65,26,0,10
2026-01-25,140,Notion,1,48,15,1,10
2026-01-25,140,Slack,1,39,9,0,12
2026-01-25,146,Slack,3,37,21,0,12
2026-01-25,147,Notion,3,35,14,0,10
2026-01-25,147,Google Workspace,3,27,18,0,12
2026-01-25,159,Slack,5,9,11,0,12
2026-01-25,160,Notion,1,39,7,0,10
2026-01-25,160,Slack,3,43,16,0,12
2026-01-25,161,Slack,2,7,10,0,12
2026-01-25,161,Zendesk,2,22,18,0,90
2026-01-25,171,Salesforce,3,50,12,0,150
2026-01-25,172,Notion,4,27,19,0,10
2026-01-25,172,Slack,1,10,1,0,12
2026-01-25,176,Salesforce,2,37,5,0,150
2026-01-25,180,Salesforce,6,39,20,0,150
2026-01-25,180,Slack,4,6,1,0,12
2026-01-26,11,HubSpot,2,24,19,0,120
2026-01-26,12,Google Workspace,3,85,32,0,12
2026-01-26,13,Jira,3,29,20,0,8
2026-01-26,13,HubSpot,1,34,17,0,120
2026-01-26,14,Notion,6,61,20,0,10
2026-01-26,16,Notion,2,3,6,0,10
2026-01-26,16,Zendesk,2,31,10,0,90
2026-01-26,17,Google Workspace,4,28,18,0,12
2026-01-26,17,HubSpot,2,33,14,0,120
2026-01-26,23,HubSpot,3,5,12,0,120
2026-01-26,24,Google Workspace,1,33,18,0,12
2026-01-26,24,Salesforce,3,49,12,0,150
2026-01-26,24,HubSpot,4,20,12,0,120
2026-01-26,26,Zendesk,9,57,45,0,90
2026-01-26,28,Salesforce,4,22,13,0,150
2026-01-26,28,HubSpot,3,32,1,0,120
2026-01-26,29,Slack,1,43,5,0,12
2026-01-26,37,Salesforce,4,43,7,0,150
2026-01-26,41,Slack,5,46,22,0,12
2026-01-26,41,Jira,2,15,11,0,8
2026-01-26,45,Notion,3,3,7,0,10
2026-01-26,46,Slack,6,49,46,0,12
2026-01-26,49,Google Workspace,4,38,8,0,12
2026-01-26,49,Slack,1,31,16,0,12
2026-01-26,50,Notion,6,60,34,0,10
2026-01-26,55,Jira,4,14,7,0,8
2026-01-26,55,Zendesk,1,15,7,0,90
2026-01-26,55,HubSpot,2,18,5,0,120
2026-01-26,57,Slack,4,48,1,0,12
2026-01-26,58,Slack,5,28,14,0,12
2026-01-26,59,Google Workspace,6,17,60,0,12
2026-01-26,59,Salesforce,5,53,25,0,150
2026-01-26,60,Google Workspace,2,39,13,0,12
2026-01-26,63,Salesforce,4,45,6,0,150
2026-01-26,64,Zendesk,2,31,23,0,90
2026-01-26,67,Salesforce,4,19,9,0,150
2026-01-26,71,HubSpot,7,18,50,0,120
2026-01-26,72,Notion,1,12,15,0,10
2026-01-26,72,HubSpot,3,51,2,0,120
2026-01-26,73,HubSpot,6,23,21,0,120
2026-01-26,75,Jira,7,49,13,0,8
2026-01-26,76,Slack,5,78,23,0,12
2026-01-26,78,Notion,3,51,53,0,10
2026-01-26,78,Salesforce,5,43,37,0,150
2026-01-26,79,Slack,2,19,23,0,12
2026-01-26,79,HubSpot,2,10,18,0,120
2026-01-26,81,Jira,1,33,16,0,8
2026-01-26,82,HubSpot,4,42,26,0,120
2026-01-26,93,Google Workspace,6,45,38,0,12
2026-01-26,93,HubSpot,7,79,31,0,120
2026-01-26,94,HubSpot,1,34,14,0,120
2026-01-26,97,Google Workspace,4,6,25,0,12
2026-01-26,97,Zendesk,4,30,4,0,90
2026-01-26,99,Google Workspace,4,34,27,0,12
2026-01-26,99,HubSpot,4,43,13,0,120
2026-01-26,100,Zendesk,2,10,14,0,90
2026-01-26,101,HubSpot,4,28,17,0,120
2026-01-26,106,Zendesk,4,43,12,0,90
2026-01-26,113,Zendesk,2,35,5,0,90
2026-01-26,116,Slack,1,24,27,0,12
2026-01-26,116,Jira,1,25,1,0,8
2026-01-26,118,Zendesk,6,45,16,0,90
2026-01-26,119,Slack,5,37,17,0,12
2026-01-26,121,Google Workspace,2,20,1,0,12
2026-01-26,123,Notion,3,37,6,0,10
2026-01-26,123,Slack,2,17,13,0,12
2026-01-26,123,Salesforce,1,13,14,0,150
2026-01-26,125,Google Workspace,1,22,9,0,12
2026-01-26,125,Slack,2,47,11,0,12
2026-01-26,125,Zendesk,1,32,19,0,90
2026-01-26,126,Google Workspace,2,21,16,0,12
2026-01-26,126,Slack,1,11,15,0,12
2026-01-26,129,HubSpot,4,40,24,1,120
2026-01-26,135,Notion,3,57,15,0,10
2026-01-26,137,Slack,5,36,28,0,12
2026-01-26,142,Slack,1,67,26,0,12
2026-01-26,144,Zendesk,4,15,10,0,90
2026-01-26,146,Notion,3,17,19,0,10
2026-01-26,147,Slack,5,17,16,0,12
2026-01-26,148,Google Workspace,2,39,12,0,12
2026-01-26,148,Slack,2,18,9,0,12
2026-01-26,149,Slack,1,22,4,0,12
2026-01-26,151,Zendesk,4,55,43,0,90
2026-01-26,154,Jira,2,5,3,0,8
2026-01-26,157,Google Workspace,4,29,20,0,12
2026-01-26,157,Slack,5,3,2,0,12
2026-01-26,157,Zendesk,3,5,13,1,90
2026-01-26,161,Google Workspace,1,36,16,0,12
2026-01-26,162,Google Workspace,3,7,13,0,12
2026-01-26,162,Slack,1,15,15,0,12
2026-01-26,162,HubSpot,1,31,13,0,120
2026-01-26,163,Google Workspace,2,28,16,0,12
2026-01-26,163,Slack,2,20,16,0,12
2026-01-26,163,HubSpot,2,14,21,0,120
2026-01-26,164,Notion,6,42,52,0,10
2026-01-26,165,Zendesk,3,33,27,0,90
2026-01-26,166,Salesforce,3,37,1,0,150
2026-01-26,166,HubSpot,2,13,1,0,120
2026-01-26,167,Notion,1,14,3,0,10
2026-01-26,167,Jira,4,42,2,0,8
2026-01-26,169,Salesforce,2,16,8,0,150
2026-01-26,169,HubSpot,1,40,8,0,120
2026-01-26,170,HubSpot,4,34,14,0,120
2026-01-26,172,Slack,1,28,1,0,12
2026-01-26,173,Slack,3,5,9,0,12
2026-01-26,174,Slack,3,10,14,0,12
2026-01-26,174,HubSpot,4,28,18,0,120
2026-01-26,176,Slack,5,35,9,0,12
2026-01-26,179,Notion,4,42,32,0,10
2026-01-26,180,Salesforce,3,13,10,0,150
2026-01-26,180,Slack,3,15,14,0,12
2026-01-27,4,Slack,5,51,19,0,12
2026-01-27,4,HubSpot,7,70,22,0,120
2026-01-27,6,Google Workspace,2,22,9,0,12
2026-01-27,13,Notion,3,29,1,0,10
2026-01-27,14,Slack,3,43,38,0,12
2026-01-27,15,Google Workspace,6,29,17,0,12
2026-01-27,15,Slack,5,17,8,0,12
2026-01-27,24,Notion,5,43,7,0,10
2026-01-27,24,Slack,3,27,2,0,12
2026-01-27,30,Slack,3,35,7,0,12
2026-01-27,31,Google Workspace,1,54,25,0,12
2026-01-27,33,Google Workspace,4,35,32,0,12
2026-01-27,34,Google Workspace,1,24,14,0,12
2026-01-27,34,HubSpot,2,25,35,0,120
2026-01-27,36,Notion,3,8,22,0,10
2026-01-27,36,Salesforce,1,37,1,0,150
2026-01-27,36,Zendesk,1,19,21,0,90
2026-01-27,38,Jira,5,19,20,0,8
2026-01-27,38,HubSpot,3,11,11,0,120
2026-01-27,39,Google Workspace,1,31,16,0,12
2026-01-27,39,Salesforce,6,26,1,0,150
2026-01-27,40,Notion,2,38,20,0,10
2026-01-27,41,Zendesk,3,3,11,0,90
2026-01-27,43,Slack,2,18,1,0,12
2026-01-27,43,HubSpot,1,33,14,0,120
2026-01-27,46,HubSpot,5,32,19,0,120
2026-01-27,52,Notion,4,7,12,0,10
2026-01-27,52,Slack,4,10,25,0,12
2026-01-27,52,HubSpot,2,36,10,0,120
2026-01-27,54,Notion,2,34,4,0,10
2026-01-27,56,Zendesk,2,38,7,0,90
2026-01-27,59,Zendesk,7,7,43,0,90
2026-01-27,60,Google Workspace,4,19,9,0,12
2026-01-27,61,Google Workspace,7,26,11,0,12
2026-01-27,61,HubSpot,1,31,20,0,120
2026-01-27,71,Slack,5,52,60,0,12
2026-01-27,73,Salesforce,6,38,22,0,150
2026-01-27,73,Slack,4,33,69,0,12
2026-01-27,79,HubSpot,3,23,26,0,120
2026-01-27,87,Slack,2,10,11,0,12
2026-01-27,93,Slack,6,33,38,0,12
2026-01-27,96,Google Workspace,2,27,15,0,12
2026-01-27,96,Jira,2,32,18,0,8
2026-01-27,96,HubSpot,3,36,26,0,120
2026-01-27,99,Salesforce,3,20,23,0,150
2026-01-27,101,Salesforce,3,10,22,0,150
2026-01-27,103,Google Workspace,4,34,20,0,12
2026-01-27,112,HubSpot,4,14,12,0,120
2026-01-27,113,Zendesk,2,18,8,0,90
2026-01-27,114,HubSpot,3,8,17,0,120
2026-01-27,116,Google Workspace,4,49,13,0,12
2026-01-27,118,Slack,3,17,9,0,12
2026-01-27,118,HubSpot,2,24,1,1,120
2026-01-27,119,Notion,3,27,11,0,10
2026-01-27,121,Notion,3,29,4,0,10
2026-01-27,121,HubSpot,2,3,11,0,120
2026-01-27,123,Google Workspace,1,49,13,0,12
2026-01-27,125,Zendesk,1,38,9,1,90
2026-01-27,126,Zendesk,4,6,8,0,90
2026-01-27,128,Salesforce,5,20,16,0,150
2026-01-27,130,Google Workspace,2,46,14,0,12
2026-01-27,130,Slack,1,18,8,0,12
2026-01-27,132,Jira,2,25,1,0,8
2026-01-27,133,Notion,3,19,11,1,10
2026-01-27,133,Slack,2,22,21,0,12
